Property_Type,Price,Sale_Date,Old_New,Town_City,source_file,Sale_Year,Type_Description,type_label,city_label,Market_Segment,unscaled_price,scaled_features,final_features
F,152000.0,2013-01-10,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[152000.0],[-0.08358645400877489],"[-0.08358645400877489,0.0]"
T,200000.0,2013-06-17,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[200000.0],[-0.034664461851845116],"[-0.034664461851845116,0.0]"
F,115000.0,2013-07-12,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Budget,[115000.0],[-0.12129715629640826],"[-0.12129715629640826,0.0]"
T,402000.0,2013-09-27,Y,CHISLEHURST,uk_property_full.csv,2013,Terraced,0.0,617.0,Standard,[402000.0],[0.17121558847523438],"[0.17121558847523438,617.0]"
T,640250.0,2013-08-30,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[640250.0],[0.41404193496249525],"[0.41404193496249525,0.0]"
T,536500.0,2013-12-06,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[536500.0],[0.30829908733163136],"[0.30829908733163136,0.0]"
F,248000.0,2013-06-28,N,BROMLEY,uk_property_full.csv,2013,,3.0,108.0,Standard,[248000.0],[0.014257530305084665],"[0.014257530305084665,108.0]"
F,412000.0,2013-03-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[412000.0],[0.18140767017459475],"[0.18140767017459475,0.0]"
S,360000.0,2013-10-15,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Standard,[360000.0],[0.12840884533792082],"[0.12840884533792082,0.0]"
D,735000.0,2013-06-05,N,LONDON,uk_property_full.csv,2013,Detached,2.0,0.0,Premium,[735000.0],[0.5106119090639347],"[0.5106119090639347,0.0]"
T,399500.0,2013-07-05,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[399500.0],[0.1686675680503943],"[0.1686675680503943,0.0]"
T,702500.0,2013-02-21,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[702500.0],[0.47748764354101353],"[0.47748764354101353,0.0]"
F,338500.0,2013-10-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[338500.0],[0.10649586968429602],"[0.10649586968429602,0.0]"
F,164500.0,2013-07-12,N,SIDCUP,uk_property_full.csv,2013,,3.0,262.0,Standard,[164500.0],[-0.07084635188457443],"[-0.07084635188457443,262.0]"
F,173000.0,2013-12-20,N,UXBRIDGE,uk_property_full.csv,2013,,3.0,173.0,Standard,[173000.0],[-0.062183082440118116],"[-0.062183082440118116,173.0]"
D,980000.0,2013-08-16,N,LONDON,uk_property_full.csv,2013,Detached,2.0,0.0,Premium,[980000.0],[0.7603179106982638],"[0.7603179106982638,0.0]"
T,320000.0,2013-10-11,N,HAYES,uk_property_full.csv,2013,Terraced,0.0,214.0,Standard,[320000.0],[0.08764051854047933],"[0.08764051854047933,214.0]"
F,245000.0,2013-08-30,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[245000.0],[0.011199905795276554],"[0.011199905795276554,0.0]"
F,390000.0,2013-06-27,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[390000.0],[0.15898509043600192],"[0.15898509043600192,0.0]"
F,184000.0,2013-09-03,Y,DARTFORD,uk_property_full.csv,2013,,3.0,136.0,Standard,[184000.0],[-0.050971792570821704],"[-0.050971792570821704,136.0]"
D,320000.0,2013-12-20,N,DARTFORD,uk_property_full.csv,2013,Detached,2.0,136.0,Standard,[320000.0],[0.08764051854047933],"[0.08764051854047933,136.0]"
T,276000.0,2013-10-18,N,HARROW,uk_property_full.csv,2013,Terraced,0.0,94.0,Standard,[276000.0],[0.0427953590632937],"[0.0427953590632937,94.0]"
F,309995.0,2013-06-28,Y,SURBITON,uk_property_full.csv,2013,,3.0,223.0,Standard,[309995.0],[0.07744334080026928],"[0.07744334080026928,223.0]"
F,395000.0,2013-04-02,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[395000.0],[0.1640811312856821],"[0.1640811312856821,0.0]"
T,220000.0,2013-01-31,N,THORNTON HEATH,uk_property_full.csv,2013,Terraced,0.0,424.0,Standard,[220000.0],[-0.014280298453124372],"[-0.014280298453124372,424.0]"
T,310000.0,2013-02-28,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[310000.0],[0.07744843684111896],"[0.07744843684111896,0.0]"
F,135000.0,2013-10-04,N,SUTTON,uk_property_full.csv,2013,,3.0,127.0,Budget,[135000.0],[-0.10091299289768753],"[-0.10091299289768753,127.0]"
F,445000.0,2013-10-23,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[445000.0],[0.21504153978248397],"[0.21504153978248397,0.0]"
D,390000.0,2013-11-01,N,NORTHWOOD,uk_property_full.csv,2013,Detached,2.0,624.0,Standard,[390000.0],[0.15898509043600192],"[0.15898509043600192,624.0]"
S,490000.0,2013-11-29,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Premium,[490000.0],[0.2609059074296056],"[0.2609059074296056,0.0]"
F,188995.0,2013-12-09,Y,DAGENHAM,uk_property_full.csv,2013,,3.0,164.0,Standard,[188995.0],[-0.0458808477619912],"[-0.0458808477619912,164.0]"
F,390000.0,2013-09-17,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[390000.0],[0.15898509043600192],"[0.15898509043600192,0.0]"
F,155000.0,2013-10-28,N,BEXLEYHEATH,uk_property_full.csv,2013,,3.0,321.0,Standard,[155000.0],[-0.08052882949896678],"[-0.08052882949896678,321.0]"
F,475000.0,2013-10-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[475000.0],[0.24561778488056507],"[0.24561778488056507,0.0]"
T,320000.0,2013-05-24,N,HARROW,uk_property_full.csv,2013,Terraced,0.0,94.0,Standard,[320000.0],[0.08764051854047933],"[0.08764051854047933,94.0]"
T,680000.0,2013-06-07,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[680000.0],[0.4545554597174527],"[0.4545554597174527,0.0]"
F,320000.0,2013-11-15,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[320000.0],[0.08764051854047933],"[0.08764051854047933,0.0]"
F,250000.0,2013-06-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,0.0]"
F,245000.0,2013-05-24,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[245000.0],[0.011199905795276554],"[0.011199905795276554,0.0]"
F,308500.0,2013-11-11,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[308500.0],[0.0759196245862149],"[0.0759196245862149,0.0]"
T,283500.0,2013-10-10,N,CROYDON,uk_property_full.csv,2013,Terraced,0.0,75.0,Standard,[283500.0],[0.050439420337813984],"[0.050439420337813984,75.0]"
F,406000.0,2013-01-31,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[406000.0],[0.17529242115497853],"[0.17529242115497853,0.0]"
F,190000.0,2013-06-28,N,SURBITON,uk_property_full.csv,2013,,3.0,223.0,Standard,[190000.0],[-0.04485654355120548],"[-0.04485654355120548,223.0]"
T,427525.0,2013-12-16,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[427525.0],[0.19723087701285172],"[0.19723087701285172,0.0]"
F,160000.0,2013-07-02,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[160000.0],[-0.0754327886492866],"[-0.0754327886492866,0.0]"
T,582000.0,2013-06-19,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[582000.0],[0.3546730590637211],"[0.3546730590637211,0.0]"
F,535000.0,2013-06-27,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[535000.0],[0.30677027507672733],"[0.30677027507672733,0.0]"
F,475000.0,2013-08-07,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[475000.0],[0.24561778488056507],"[0.24561778488056507,0.0]"
T,450000.0,2013-04-22,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[450000.0],[0.22013758063216415],"[0.22013758063216415,0.0]"
F,785000.0,2013-02-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[785000.0],[0.5615723175607366],"[0.5615723175607366,0.0]"
S,205000.0,2013-08-28,N,RAINHAM,uk_property_full.csv,2013,Semi-Detached,1.0,529.0,Standard,[205000.0],[-0.02956842100216493],"[-0.02956842100216493,529.0]"
F,205000.0,2013-08-30,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[205000.0],[-0.02956842100216493],"[-0.02956842100216493,0.0]"
F,1775000.0,2013-10-22,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[1775000.0],[1.570588405797413],"[1.570588405797413,0.0]"
F,225950.0,2013-12-16,Y,ILFORD,uk_property_full.csv,2013,,3.0,81.0,Standard,[225950.0],[-0.008216009842004952],"[-0.008216009842004952,81.0]"
F,506000.0,2013-11-29,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[506000.0],[0.27721323814858223],"[0.27721323814858223,0.0]"
F,232450.0,2013-02-07,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[232450.0],[-0.0015911567374207111],"[-0.0015911567374207111,0.0]"
T,325000.0,2013-05-03,N,BROMLEY,uk_property_full.csv,2013,Terraced,0.0,108.0,Standard,[325000.0],[0.09273655939015951],"[0.09273655939015951,108.0]"
S,360000.0,2013-11-15,N,CROYDON,uk_property_full.csv,2013,Semi-Detached,1.0,75.0,Standard,[360000.0],[0.12840884533792082],"[0.12840884533792082,75.0]"
D,790000.0,2013-08-22,N,BROMLEY,uk_property_full.csv,2013,Detached,2.0,108.0,Premium,[790000.0],[0.5666683584104167],"[0.5666683584104167,108.0]"
F,219960.0,2013-10-16,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[219960.0],[-0.014321066779921813],"[-0.014321066779921813,0.0]"
F,139000.0,2013-12-20,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Budget,[139000.0],[-0.09683616021794338],"[-0.09683616021794338,0.0]"
T,460000.0,2013-05-22,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[460000.0],[0.23032966233152452],"[0.23032966233152452,0.0]"
S,306000.0,2013-11-18,N,CHESSINGTON,uk_property_full.csv,2013,Semi-Detached,1.0,615.0,Standard,[306000.0],[0.07337160416137481],"[0.07337160416137481,615.0]"
F,5220000.0,2013-06-05,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[5220000.0],[5.0817605512270605],"[5.0817605512270605,0.0]"
F,195000.0,2013-10-31,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[195000.0],[-0.0397605027015253],"[-0.0397605027015253,0.0]"
T,335000.0,2013-12-02,N,ILFORD,uk_property_full.csv,2013,Terraced,0.0,81.0,Standard,[335000.0],[0.10292864108951989],"[0.10292864108951989,81.0]"
T,980000.0,2013-08-16,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[980000.0],[0.7603179106982638],"[0.7603179106982638,0.0]"
F,337000.0,2013-04-17,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[337000.0],[0.10496705742939197],"[0.10496705742939197,0.0]"
F,440000.0,2013-12-13,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[440000.0],[0.2099454989328038],"[0.2099454989328038,0.0]"
F,237500.0,2013-10-31,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[237500.0],[0.003555844520756276],"[0.003555844520756276,0.0]"
F,195000.0,2013-10-02,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[195000.0],[-0.0397605027015253],"[-0.0397605027015253,0.0]"
F,227825.0,2013-07-24,N,SURBITON,uk_property_full.csv,2013,,3.0,223.0,Standard,[227825.0],[-0.006304994523374882],"[-0.006304994523374882,223.0]"
F,185000.0,2013-07-26,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[185000.0],[-0.049952584400885666],"[-0.049952584400885666,0.0]"
F,405000.0,2013-02-05,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[405000.0],[0.17427321298504247],"[0.17427321298504247,0.0]"
T,240000.0,2013-11-15,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[240000.0],[0.006103864945596369],"[0.006103864945596369,0.0]"
S,305000.0,2013-12-09,N,STANMORE,uk_property_full.csv,2013,Semi-Detached,1.0,500.0,Standard,[305000.0],[0.07235239599143878],"[0.07235239599143878,500.0]"
S,329000.0,2013-11-08,N,RUISLIP,uk_property_full.csv,2013,Semi-Detached,1.0,288.0,Standard,[329000.0],[0.09681339206990366],"[0.09681339206990366,288.0]"
F,131000.0,2013-06-14,N,HAYES,uk_property_full.csv,2013,,3.0,214.0,Budget,[131000.0],[-0.10498982557743167],"[-0.10498982557743167,214.0]"
F,225000.0,2013-11-15,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[225000.0],[-0.009184257603444186],"[-0.009184257603444186,0.0]"
F,500000.0,2013-11-29,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[500000.0],[0.27109798912896604],"[0.27109798912896604,0.0]"
F,480000.0,2013-01-18,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[480000.0],[0.25071382573024525],"[0.25071382573024525,0.0]"
F,246500.0,2013-11-29,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[246500.0],[0.01272871805018061],"[0.01272871805018061,0.0]"
T,230000.0,2013-09-13,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[230000.0],[-0.004088216753764002],"[-0.004088216753764002,0.0]"
T,171000.0,2013-10-07,N,BARKING,uk_property_full.csv,2013,Terraced,0.0,346.0,Standard,[171000.0],[-0.06422149877999019],"[-0.06422149877999019,346.0]"
F,195000.0,2013-06-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[195000.0],[-0.0397605027015253],"[-0.0397605027015253,0.0]"
F,170000.0,2013-09-30,Y,BECKENHAM,uk_property_full.csv,2013,,3.0,230.0,Standard,[170000.0],[-0.06524070694992623],"[-0.06524070694992623,230.0]"
F,274950.0,2013-11-06,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[274950.0],[0.04172519048486086],"[0.04172519048486086,0.0]"
T,239000.0,2013-10-25,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[239000.0],[0.005084656775660332],"[0.005084656775660332,0.0]"
S,335000.0,2013-05-07,N,SUTTON,uk_property_full.csv,2013,Semi-Detached,1.0,127.0,Standard,[335000.0],[0.10292864108951989],"[0.10292864108951989,127.0]"
T,280000.0,2013-10-24,N,WALLINGTON,uk_property_full.csv,2013,Terraced,0.0,363.0,Standard,[280000.0],[0.046872191743037854],"[0.046872191743037854,363.0]"
F,300000.0,2013-09-24,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[300000.0],[0.0672563551417586],"[0.0672563551417586,0.0]"
T,790000.0,2013-11-01,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[790000.0],[0.5666683584104167],"[0.5666683584104167,0.0]"
T,210000.0,2013-03-04,N,CROYDON,uk_property_full.csv,2013,Terraced,0.0,75.0,Standard,[210000.0],[-0.024472380152484742],"[-0.024472380152484742,75.0]"
S,250000.0,2013-06-20,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,0.0]"
F,247995.0,2013-06-28,Y,BROMLEY,uk_property_full.csv,2013,,3.0,108.0,Standard,[247995.0],[0.014252434264234986],"[0.014252434264234986,108.0]"
F,195000.0,2013-02-01,N,CARSHALTON,uk_property_full.csv,2013,,3.0,383.0,Standard,[195000.0],[-0.0397605027015253],"[-0.0397605027015253,383.0]"
D,350000.0,2013-08-15,N,ORPINGTON,uk_property_full.csv,2013,Detached,2.0,151.0,Standard,[350000.0],[0.11821676363856044],"[0.11821676363856044,151.0]"
F,720000.0,2013-06-21,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[720000.0],[0.49532378651489417],"[0.49532378651489417,0.0]"
F,266000.0,2013-08-23,N,KINGSTON UPON THAMES,uk_property_full.csv,2013,,3.0,227.0,Standard,[266000.0],[0.032603277363933335],"[0.032603277363933335,227.0]"
F,421000.0,2013-08-16,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[421000.0],[0.19058054370401908],"[0.19058054370401908,0.0]"
S,533000.0,2013-11-08,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Premium,[533000.0],[0.30473185873685527],"[0.30473185873685527,0.0]"
F,315500.0,2013-01-17,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[315500.0],[0.08305408177576716],"[0.08305408177576716,0.0]"
T,490000.0,2013-07-12,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[490000.0],[0.2609059074296056],"[0.2609059074296056,0.0]"
S,405000.0,2013-07-05,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Standard,[405000.0],[0.17427321298504247],"[0.17427321298504247,0.0]"
T,395000.0,2013-12-13,Y,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[395000.0],[0.1640811312856821],"[0.1640811312856821,0.0]"
F,363000.0,2013-05-17,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[363000.0],[0.13146646984772892],"[0.13146646984772892,0.0]"
F,270000.0,2013-11-04,N,WOODFORD GREEN,uk_property_full.csv,2013,,3.0,406.0,Standard,[270000.0],[0.03668011004367748],"[0.03668011004367748,406.0]"
F,500000.0,2013-11-08,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[500000.0],[0.27109798912896604],"[0.27109798912896604,0.0]"
F,300000.0,2013-11-29,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[300000.0],[0.0672563551417586],"[0.0672563551417586,0.0]"
F,390000.0,2013-05-15,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[390000.0],[0.15898509043600192],"[0.15898509043600192,0.0]"
S,210000.0,2013-06-28,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Standard,[210000.0],[-0.024472380152484742],"[-0.024472380152484742,0.0]"
F,575000.0,2013-05-09,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[575000.0],[0.3475386018741688],"[0.3475386018741688,0.0]"
T,212000.0,2013-05-03,N,MITCHAM,uk_property_full.csv,2013,Terraced,0.0,311.0,Standard,[212000.0],[-0.02243396381261267],"[-0.02243396381261267,311.0]"
T,1827005.0,2013-09-04,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[1827005.0],[1.6235923266749368],"[1.6235923266749368,0.0]"
F,175000.0,2013-09-30,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[175000.0],[-0.06014466610024604],"[-0.06014466610024604,0.0]"
F,245000.0,2013-09-13,N,RUISLIP,uk_property_full.csv,2013,,3.0,288.0,Standard,[245000.0],[0.011199905795276554],"[0.011199905795276554,288.0]"
F,750000.0,2013-09-20,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[750000.0],[0.5259000316129753],"[0.5259000316129753,0.0]"
T,520000.0,2013-02-28,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[520000.0],[0.2914821525276868],"[0.2914821525276868,0.0]"
F,510000.0,2013-01-18,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[510000.0],[0.2812900708283264],"[0.2812900708283264,0.0]"
F,147500.0,2013-12-04,N,FELTHAM,uk_property_full.csv,2013,,3.0,286.0,Budget,[147500.0],[-0.08817289077348706],"[-0.08817289077348706,286.0]"
T,289950.0,2013-10-31,N,WORCESTER PARK,uk_property_full.csv,2013,Terraced,0.0,464.0,Standard,[289950.0],[0.05701331303390142],"[0.05701331303390142,464.0]"
F,450000.0,2013-04-29,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[450000.0],[0.22013758063216415],"[0.22013758063216415,0.0]"
T,240000.0,2013-04-16,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[240000.0],[0.006103864945596369],"[0.006103864945596369,0.0]"
F,248000.0,2013-03-15,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[248000.0],[0.014257530305084665],"[0.014257530305084665,0.0]"
F,200000.0,2013-02-07,N,BROMLEY,uk_property_full.csv,2013,,3.0,108.0,Standard,[200000.0],[-0.034664461851845116],"[-0.034664461851845116,108.0]"
F,212000.0,2013-08-15,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[212000.0],[-0.02243396381261267],"[-0.02243396381261267,0.0]"
S,189500.0,2013-03-15,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Standard,[189500.0],[-0.045366147636173505],"[-0.045366147636173505,0.0]"
S,645240.0,2013-08-06,N,UXBRIDGE,uk_property_full.csv,2013,Semi-Detached,1.0,173.0,Premium,[645240.0],[0.41912778373047604],"[0.41912778373047604,173.0]"
S,545000.0,2013-04-05,N,NEW MALDEN,uk_property_full.csv,2013,Semi-Detached,1.0,415.0,Premium,[545000.0],[0.3169623567760877],"[0.3169623567760877,415.0]"
T,248500.0,2013-10-04,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[248500.0],[0.014767134390052684],"[0.014767134390052684,0.0]"
F,675000.0,2013-09-04,N,TWICKENHAM,uk_property_full.csv,2013,,3.0,202.0,Premium,[675000.0],[0.4494594188677725],"[0.4494594188677725,202.0]"
T,204995.0,2013-07-12,N,BELVEDERE,uk_property_full.csv,2013,Terraced,0.0,649.0,Standard,[204995.0],[-0.02957351704301461],"[-0.02957351704301461,649.0]"
F,167000.0,2013-08-22,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[167000.0],[-0.06829833145973434],"[-0.06829833145973434,0.0]"
F,600000.0,2013-08-02,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[600000.0],[0.3730188061225697],"[0.3730188061225697,0.0]"
F,290000.0,2013-04-29,N,WOODFORD GREEN,uk_property_full.csv,2013,,3.0,406.0,Standard,[290000.0],[0.05706427344239822],"[0.05706427344239822,406.0]"
F,475000.0,2013-07-26,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[475000.0],[0.24561778488056507],"[0.24561778488056507,0.0]"
T,1990000.0,2013-08-13,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[1990000.0],[1.789718162333661],"[1.789718162333661,0.0]"
F,400000.0,2013-05-22,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[400000.0],[0.1691771721353623],"[0.1691771721353623,0.0]"
T,172000.0,2013-07-23,N,ORPINGTON,uk_property_full.csv,2013,Terraced,0.0,151.0,Standard,[172000.0],[-0.06320229061005415],"[-0.06320229061005415,151.0]"
F,224000.0,2013-06-14,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[224000.0],[-0.010203465773380225],"[-0.010203465773380225,0.0]"
F,1040000.0,2013-04-09,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[1040000.0],[0.821470400894426],"[0.821470400894426,0.0]"
T,675000.0,2013-09-09,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[675000.0],[0.4494594188677725],"[0.4494594188677725,0.0]"
F,206700.0,2013-02-14,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[206700.0],[-0.027835767113273666],"[-0.027835767113273666,0.0]"
F,699950.0,2013-07-29,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[699950.0],[0.47488866270767666],"[0.47488866270767666,0.0]"
D,590000.0,2013-11-29,N,LONDON,uk_property_full.csv,2013,Detached,2.0,0.0,Premium,[590000.0],[0.36282672442320935],"[0.36282672442320935,0.0]"
T,450000.0,2013-09-24,N,SUTTON,uk_property_full.csv,2013,Terraced,0.0,127.0,Premium,[450000.0],[0.22013758063216415],"[0.22013758063216415,127.0]"
S,455000.0,2013-12-13,N,CHISLEHURST,uk_property_full.csv,2013,Semi-Detached,1.0,617.0,Premium,[455000.0],[0.22523362148184434],"[0.22523362148184434,617.0]"
F,275000.0,2013-05-08,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[275000.0],[0.041776150893357664],"[0.041776150893357664,0.0]"
F,320000.0,2013-09-24,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[320000.0],[0.08764051854047933],"[0.08764051854047933,0.0]"
F,380000.0,2013-01-25,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[380000.0],[0.14879300873664156],"[0.14879300873664156,0.0]"
D,324995.0,2013-09-19,N,SIDCUP,uk_property_full.csv,2013,Detached,2.0,262.0,Standard,[324995.0],[0.09273146334930985],"[0.09273146334930985,262.0]"
F,499000.0,2013-11-21,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[499000.0],[0.27007878095903],"[0.27007878095903,0.0]"
F,595000.0,2013-07-17,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[595000.0],[0.36792276527288953],"[0.36792276527288953,0.0]"
F,272000.0,2013-09-13,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[272000.0],[0.038718526383549556],"[0.038718526383549556,0.0]"
S,250000.0,2013-07-31,N,NORTHOLT,uk_property_full.csv,2013,Semi-Detached,1.0,440.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,440.0]"
F,309000.0,2013-09-27,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[309000.0],[0.07642922867118293],"[0.07642922867118293,0.0]"
F,292500.0,2013-11-15,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[292500.0],[0.05961229386723831],"[0.05961229386723831,0.0]"
T,286102.0,2013-07-04,Y,CARSHALTON,uk_property_full.csv,2013,Terraced,0.0,383.0,Standard,[286102.0],[0.05309139999598755],"[0.05309139999598755,383.0]"
T,350000.0,2013-09-27,N,ENFIELD,uk_property_full.csv,2013,Terraced,0.0,88.0,Standard,[350000.0],[0.11821676363856044],"[0.11821676363856044,88.0]"
F,295000.0,2013-10-04,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[295000.0],[0.062160314292078404],"[0.062160314292078404,0.0]"
F,410000.0,2013-08-29,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[410000.0],[0.17936925383472266],"[0.17936925383472266,0.0]"
F,275000.0,2013-05-30,N,BARNET,uk_property_full.csv,2013,,3.0,219.0,Standard,[275000.0],[0.041776150893357664],"[0.041776150893357664,219.0]"
T,565000.0,2013-06-21,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[565000.0],[0.33734652017480843],"[0.33734652017480843,0.0]"
F,149000.0,2013-09-16,N,HARROW,uk_property_full.csv,2013,,3.0,94.0,Budget,[149000.0],[-0.08664407851858301],"[-0.08664407851858301,94.0]"
F,489950.0,2013-09-27,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[489950.0],[0.26085494702110884],"[0.26085494702110884,0.0]"
T,1337999.0,2013-03-01,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[1337999.0],[1.125193416327195],"[1.125193416327195,0.0]"
